TAIR_OBJECT_ID	NAME
1005715165	AT1G61660.2
1005715166	AT1G48830.2
1005715167	AT1G26797.1
1005715168	AT1G40103.1
1005715169	AT1G40099.1
1005715170	AT1G40091.1
1005715171	AT1G40097.1
1005715172	AT1G40093.1
1005715173	AT1G40095.1
1005715174	AT1G40101.1
1005715175	AT1G16100.1
1005715176	AT1G16020.2
1005715177	AT1G67950.4
1005715178	AT1G67950.3
1005715179	AT1G67950.2
1005715180	AT1G11550.1
1005715181	AT1G11360.2
1005715182	AT1G11400.2
1005715183	AT1G08240.1
1005715184	AT1G08315.1
1005715185	AT1G24080.1
1005715186	AT1G24040.2
1005715187	AT1G23900.2
1005715188	AT1G22750.2
1005715189	AT1G21130.2
1005715190	AT1G54670.1
1005715191	AT1G54830.2
1005715192	AT1G27760.2
1005715193	AT1G35960.1
1005715194	AT1G35980.1
1005715195	AT1G35990.1
1005715196	AT1G80620.1
1005715197	AT1G05980.1
1005715198	AT1G06040.2
1005715199	AT1G06130.2
1005715200	AT1G05785.2
1005715201	AT1G20040.1
1005715202	AT1G20015.1
1005715203	AT1G20170.1
1005715204	AT1G20210.1
1005715205	AT1G29965.1
1005715206	AT1G01640.2
1005715207	AT1G40085.1
1005715208	AT1G40079.1
1005715209	AT1G40083.1
1005715210	AT1G40084.1
1005715211	AT1G40080.1
1005715212	AT1G40081.1
1005715213	AT1G40089.1
1005715214	AT1G40087.1
1005715215	AT1G26490.1
1005715216	AT1G26430.1
1005715217	AT1G26440.2
1005715218	AT1G04720.1
1005715219	AT1G04590.2
1005715220	AT1G04550.2
1005715221	AT1G61275.1
1005715222	AT1G11010.1
1005715223	AT1G11030.1
1005715224	AT1G10990.2
1005715225	AT1G38065.1
1005715226	AT1G37999.1
1005715227	AT1G37933.1
1005715228	AT1G37801.1
1005715229	AT1G37867.1
1005715230	AT1G37669.1
1005715231	AT1G37735.1
1005715232	AT1G37603.1
1005715233	AT1G37340.1
1005715234	AT1G37537.1
1005715235	AT1G37471.1
1005715236	AT1G37405.1
1005715237	AT1G58225.1
1005715239	AT1G30830.1
1005715240	AT1G69840.2
1005715241	AT1G33370.1
1005715242	AT1G33290.2
1005715243	AT1G15450.1
1005715244	AT1G15650.1
1005715245	AT1G15420.1
1005715246	AT1G22320.1
1005715247	AT1G22310.2
1005715248	AT1G22300.2
1005715249	AT1G58030.1
1005715250	AT1G58180.2
1005715251	AT1G15040.2
1005715252	AT1G15040.1
1005715253	AT1G15020.2
1005715254	AT1G02600.1
1005715255	AT1G02480.1
1005715256	AT1G77190.1
1005715257	AT1G77122.1
1005715258	AT1G63940.2
1005715259	AT1G63940.4
1005715260	AT1G63940.3
1005715261	AT1G63855.2
1005715262	AT1G09245.1
1005715263	AT1G09160.2
1005715265	AT1G09270.2
1005715266	AT1G66590.2
1005715267	AT1G12590.1
1005715268	AT1G10440.1
1005715269	AT1G10590.3
1005715270	AT1G10590.2
1005715271	AT1G18020.1
1005715272	AT1G18210.2
1005715273	AT1G18090.2
1005715274	AT1G18150.2
1005715275	AT1G06230.2
1005715276	AT1G06220.2
1005715277	AT1G33050.2
1005715278	AT1G15090.1
1005715279	AT1G15385.1
1005715280	AT1G15215.1
1005715281	AT1G15215.2
1005715282	AT1G15350.3
1005715283	AT1G15350.2
1005715284	AT1G15280.2
1005715285	AT1G15400.2
1005715286	AT1G78870.2
1005715287	AT1G78780.2
1005715288	AT1G52170.1
1005715289	AT1G75070.1
1005715290	AT1G40141.1
1005715291	AT1G40139.1
1005715292	AT1G40137.1
1005715293	AT1G40133.1
1005715294	AT1G40135.1
1005715295	AT1G40131.1
1005715296	AT1G40129.1
1005715297	AT1G40127.1
1005715298	AT1G53090.2
1005715299	AT1G21800.1
1005715300	AT1G21690.2
1005715301	AT1G21750.2
1005715302	AT1G61880.1
1005715303	AT1G61910.1
1005715305	AT1G60580.1
1005715306	AT1G60820.1
1005715307	AT1G34370.2
1005715308	AT1G76900.2
1005715309	AT1G76890.2
1005715310	AT1G15750.2
1005715311	AT1G09110.1
1005715312	AT1G08870.1
1005715313	AT1G08950.1
1005715314	AT1G08845.1
1005715315	AT1G08985.1
1005715316	AT1G08920.2
1005715317	AT1G08970.2
1005715318	AT1G36350.1
1005715319	AT1G36390.2
1005715320	AT1G14060.1
1005715321	AT1G55370.2
1005715322	AT1G55325.1
1005715323	AT1G55350.4
1005715324	AT1G55350.2
1005715325	AT1G55350.3
1005715326	AT1G32620.1
1005715327	AT1G01270.1
1005715328	AT1G52695.1
1005715329	AT1G52500.2
1005715330	AT1G18820.1
1005715331	AT1G18660.3
1005715332	AT1G18660.2
1005715333	AT1G12510.1
1005715334	AT1G12370.2
1005715335	AT1G12440.2
1005715336	AT1G31850.2
1005715337	AT1G31930.2
1005715338	AT1G20420.1
1005715339	AT1G20450.2
1005715340	AT1G80430.1
1005715341	AT1G80490.2
1005715342	AT1G80420.2
1005715343	AT1G52030.2
1005715344	AT1G52150.2
1005715345	AT1G40121.1
1005715346	AT1G40125.1
1005715347	AT1G40123.1
1005715348	AT1G51405.1
1005715349	AT1G32385.1
1005715350	AT1G32370.2
1005715351	AT1G32410.2
1005715352	AT1G70790.2
1005715353	AT1G66650.1
1005715354	AT1G69130.1
1005715355	AT1G69060.1
1005715356	AT1G69220.2
1005715357	AT1G06860.1
1005715358	AT1G06880.1
1005715359	AT1G06800.2
1005715360	AT1G25210.1
1005715361	AT1G16450.1
1005715362	AT1G72880.2
1005715363	AT1G28395.2
1005715364	AT1G24267.1
1005715365	AT1G24145.1
1005715366	AT1G71310.2
1005715367	AT1G28210.2
1005715368	AT1G28330.3
1005715369	AT1G28330.2
1005715370	AT1G78250.1
1005715371	AT1G05710.2
1005715372	AT1G13010.1
1005715373	AT1G13240.1
1005715374	AT1G13080.2
1005715375	AT1G32230.2
1005715376	AT1G32200.2
1005715377	AT1G73900.1
1005715378	AT1G73920.2
1005715379	AT1G63510.1
1005715380	AT1G25500.2
1005715381	AT1G43667.1
1005715382	AT1G50100.1
1005715383	AT1G50070.1
1005715384	AT1G49950.2
1005715386	AT1G20820.1
1005715387	AT1G20795.1
1005715388	AT1G72780.1
1005715389	AT1G72550.2
1005715390	AT1G29210.1
1005715391	AT1G29040.2
1005715392	AT1G37200.1
1005715393	AT1G37275.1
1005715394	AT1G37190.1
1005715395	AT1G37180.1
1005715396	AT1G37210.1
1005715397	AT1G37150.3
1005715398	AT1G37150.4
1005715399	AT1G37150.2
1005715400	AT1G31110.1
1005715401	AT1G78000.2
1005715402	AT1G43820.1
1005715403	AT1G17345.1
1005715404	AT1G17440.2
1005715405	AT1G66510.3
1005715406	AT1G66510.2
1005715407	AT1G23480.2
1005715408	AT1G49020.1
1005715409	AT1G49160.2
1005715410	AT1G49040.2
1005715411	AT1G30450.3
1005715412	AT1G30450.2
1005715413	AT1G30500.2
1005715414	AT1G30510.2
1005715415	AT1G73650.2
1005715416	AT1G56790.1
1005715417	AT1G56760.1
1005715418	AT1G56730.1
1005715419	AT1G56850.1
1005715420	AT1G56820.1
1005715421	AT1G56880.1
1005715422	AT1G56910.1
1005715423	AT1G56940.1
1005715424	AT1G56980.1
1005715425	AT1G56960.1
1005715426	AT1G56990.1
1005715427	AT1G57010.1
1005715428	AT1G57410.1
1005715429	AT1G57430.1
1005715430	AT1G57440.1
1005715431	AT1G57020.1
1005715432	AT1G57040.1
1005715433	AT1G57460.1
1005715434	AT1G57470.1
1005715435	AT1G57050.1
1005715436	AT1G57490.1
1005715437	AT1G57070.1
1005715438	AT1G57080.1
1005715439	AT1G57500.1
1005715440	AT1G57100.1
1005715441	AT1G57520.1
1005715442	AT1G57530.1
1005715443	AT1G56970.1
1005715444	AT1G57030.1
1005715445	AT1G57000.1
1005715446	AT1G57090.1
1005715447	AT1G57060.1
1005715448	AT1G57150.1
1005715449	AT1G57120.1
1005715450	AT1G57240.1
1005715451	AT1G57270.1
1005715452	AT1G57210.1
1005715453	AT1G57180.1
1005715454	AT1G57300.1
1005715455	AT1G57330.1
1005715456	AT1G57390.1
1005715457	AT1G57360.1
1005715458	AT1G57480.1
1005715459	AT1G57450.1
1005715460	AT1G57420.1
1005715461	AT1G57510.1
1005715462	AT1G57130.1
1005715463	AT1G57110.1
1005715464	AT1G57140.1
1005715465	AT1G57190.1
1005715466	AT1G57170.1
1005715467	AT1G57160.1
1005715468	AT1G57200.1
1005715469	AT1G57220.1
1005715470	AT1G57250.1
1005715471	AT1G57230.1
1005715472	AT1G56740.1
1005715473	AT1G56750.1
1005715474	AT1G57260.1
1005715475	AT1G56770.1
1005715476	AT1G56780.1
1005715477	AT1G57290.1
1005715478	AT1G57280.1
1005715479	AT1G57310.1
1005715480	AT1G56800.1
1005715481	AT1G57320.1
1005715482	AT1G57350.1
1005715483	AT1G57340.1
1005715484	AT1G57370.1
1005715485	AT1G57380.1
1005715486	AT1G57400.1
1005715487	AT1G56810.1
1005715488	AT1G56840.1
1005715489	AT1G56830.1
1005715490	AT1G56860.1
1005715491	AT1G56870.1
1005715492	AT1G56890.1
1005715493	AT1G56900.1
1005715494	AT1G56930.1
1005715495	AT1G56920.1
1005715496	AT1G56950.1
1005715497	AT1G11640.1
1005715498	AT1G11765.1
1005715499	AT1G11806.1
1005715500	AT1G11803.1
1005715501	AT1G11650.2
1005715502	AT1G74960.2
1005715503	AT1G74910.3
1005715504	AT1G74910.2
1005715505	AT1G21420.1
1005715506	AT1G21350.2
1005715507	AT1G68580.2
1005715508	AT1G70490.2
1005715509	AT1G70620.2
1005715510	AT1G63790.1
1005715511	AT1G07702.1
1005715512	AT1G07760.1
1005715513	AT1G07820.2
1005715514	AT1G07890.2
1005715515	AT1G07780.2
1005715516	AT1G69300.1
1005715517	AT1G69325.1
1005715518	AT1G62800.2
1005715519	AT1G62760.1
1005715520	AT1G62790.2
1005715521	AT1G59880.1
1005715522	AT1G59750.2
1005715523	AT1G60840.1
1005715524	AT1G80860.2
1005715525	AT1G80780.2
1005715526	AT1G08630.3
1005715527	AT1G08630.2
1005715528	AT1G08750.2
1005715529	AT1G08680.2
1005715530	AT1G08660.2
1005715531	AT1G01870.1
1005715532	AT1G01890.1
1005715533	AT1G01910.2
1005715534	AT1G01480.2
1005715535	AT1G01540.2
1005715536	AT1G77040.1
1005715537	AT1G76930.2
1005715538	AT1G76990.3
1005715539	AT1G76990.2
1005715540	AT1G75166.1
1005715541	AT1G75163.1
1005715542	AT1G75180.2
1005715543	AT1G07580.1
1005715544	AT1G07320.2
1005715545	AT1G07480.2
1005715546	AT1G02760.1
1005715547	AT1G02950.2
1005715548	AT1G02850.2
1005715549	AT1G02960.2
1005715550	AT1G02840.3
1005715551	AT1G02880.2
1005715552	AT1G02880.3
1005715553	AT1G64120.1
1005715554	AT1G64110.2
1005715555	AT1G09932.1
1005715556	AT1G09840.2
1005715557	AT1G09970.2
1005715558	AT1G03935.1
1005715559	AT1G03746.1
1005715560	AT1G03850.2
1005715562	AT1G13720.1
1005715563	AT1G13650.2
1005715564	AT1G03743.1
1005715565	AT1G03502.1
1005715566	AT1G03515.1
1005715567	AT1G03506.1
1005715568	AT1G03640.1
1005715569	AT1G03570.1
1005715570	AT1G03680.1
1005715571	AT1G70050.1
1005715572	AT1G70180.2
1005715573	AT1G70100.2
1005715574	AT1G55625.1
1005715576	AT1G55620.2
1005715577	AT1G55690.3
1005715578	AT1G55690.2
1005715579	AT1G04140.2
1005715580	AT1G10670.2
1005715581	AT1G79670.2
1005715582	AT1G79820.2
1005715583	AT1G67300.2
1005715584	AT1G64625.1
1005715585	AT1G29850.2
1005715586	AT1G29750.2
1005715587	AT1G74456.1
1005715588	AT1G74453.1
1005715589	AT1G74610.1
1005715590	AT1G74570.1
1005715591	AT1G74530.2
1005715592	AT1G74510.2
1005715593	AT1G17570.1
1005715594	AT1G28900.1
1005715595	AT1G28920.1
1005715596	AT1G28910.1
1005715597	AT1G28930.1
1005715598	AT1G28940.1
1005715599	AT1G28970.1
1005715600	AT1G28950.1
1005715601	AT1G28980.1
1005715602	AT1G28990.1
1005715603	AT1G28800.1
1005715604	AT1G28810.1
1005715605	AT1G28820.1
1005715606	AT1G28720.1
1005715607	AT1G28830.1
1005715608	AT1G28730.1
1005715609	AT1G28740.1
1005715610	AT1G28750.1
1005715611	AT1G28840.1
1005715612	AT1G28850.1
1005715613	AT1G28770.1
1005715614	AT1G28860.1
1005715615	AT1G28870.1
1005715616	AT1G28780.1
1005715617	AT1G28880.1
1005715618	AT1G28790.1
1005715619	AT1G28890.1
1005715620	AT1G28960.3
1005715622	AT1G28660.2
1005715623	AT1G65830.1
1005715624	AT1G65845.1
1005715625	AT1G65680.1
1005715626	AT1G75380.3
1005715627	AT1G75380.2
1005715628	AT1G04320.1
1005715629	AT1G04400.2
1005715630	AT1G52350.1
1005715631	AT1G52320.2
1005715632	AT1G52410.2
1005715633	AT1G79980.1
1005715634	AT1G79920.2
1005715636	AT1G51680.2
1005715637	AT1G42120.1
1005715638	AT1G58280.2
1005715639	AT1G58265.1
1005715640	AT1G19376.1
1005715641	AT1G19373.1
1005715642	AT1G19580.1
1005715643	AT1G19400.2
1005715644	AT1G80250.1
1005715645	AT1G80030.3
1005715646	AT1G80030.2
1005715647	AT1G70280.2
1005715648	AT1G70410.2
1005715649	AT1G27380.2
1005715650	AT1G16840.3
1005715651	AT1G16840.2
1005715652	AT1G16890.2
1005715653	AT1G63110.2
1005715654	AT1G22180.2
1005715655	AT1G65040.2
1005715656	AT1G65060.2
1005715657	AT1G13850.1
1005715658	AT1G13840.1
1005715659	AT1G13960.2
1005715660	AT1G13860.3
1005715661	AT1G13860.2
1005715662	AT1G35580.2
1005715663	AT1G35515.1
1005715664	AT1G76330.1
1005715665	AT1G03190.2
1005715666	AT1G54020.2
1005715667	AT1G54080.2
1005715668	AT1G54100.2
1005715669	AT1G54040.2
1005715670	AT1G64420.1
1005715671	AT1G18430.1
1005715672	AT1G70850.2
1005715673	AT1G70830.2
1005715674	AT1G66160.2
1005715675	AT1G29400.2
1005715676	AT1G29410.2
1005715677	AT1G19715.1
1005715678	AT1G71700.1
1005715679	AT1G71865.1
1005715680	AT1G20250.1
1005715681	AT1G10340.2
1005715682	AT1G14530.2
1005715683	AT1G14260.2
1005715684	AT1G68770.1
1005715685	AT1G09530.2
1005715686	AT1G09500.2
1005715687	AT1G49690.1
1005715688	AT1G49630.3
1005715689	AT1G49630.2
1005715690	AT1G49730.2
1005715691	AT1G56010.2
1005715692	AT1G56220.3
1005715693	AT1G56220.2
1005715694	AT1G56280.2
1005715695	AT1G76520.2
1005715696	AT1G52860.1
1005715697	AT1G52825.1
1005715698	AT1G52730.2
1005715699	AT1G19000.2
1005715700	AT1G40117.1
1005715701	AT1G40119.1
1005715702	AT1G40115.1
1005715703	AT1G40113.1
1005715705	AT1G40109.1
1005715706	AT1G40107.1
1005715707	AT1G40105.1
1005715708	AT1G04950.2
1005715709	AT1G04870.2
1005715710	AT1G04970.2
1005715711	AT1G28130.2
1005715712	AT1G28100.2
1005715713	AT1G49280.1
1005715714	AT1G49460.1
1005715715	AT1G49340.2
1005715716	AT1G30210.2
1005715717	AT1G53410.1
1005715718	AT1G53220.1
1005715719	AT1G06480.1
1005715720	AT1G06610.1
1005715721	AT1G06650.2
1005715722	AT1G34120.2
1005715723	AT1G12015.1
1005715724	AT1G11905.1
1005715725	AT1G11850.2
1005715726	AT1G12080.2
1005715727	AT1G11860.2
1005715728	AT1G11870.2
1005715729	AT1G11930.2
1005715730	AT1G11840.3
1005715731	AT1G11840.2
1005715732	AT1G67800.2
1005715733	AT1G40074.1
1005715734	AT1G40073.1
1005715735	AT1G40071.1
1005715736	AT1G40078.1
1005715737	AT1G40075.1
1005715738	AT1G40072.1
1005715739	AT1G40077.1
1005715740	AT1G48760.2
1005715741	AT1G50440.2
1005715742	AT1G17660.1
1005715743	AT1G17670.1
1005715744	AT1G17720.2
1005715745	AT1G17680.2
1005715746	AT1G48410.2
1005715747	AT1G03090.2
1005715748	AT1G07100.1
1005715749	AT1G06960.2
1005715750	AT1G69510.2
1005715751	AT1G69530.3
1005715752	AT1G69530.2
1005715753	AT1G14710.2
1005715754	AT1G75570.1
1005715755	AT1G75740.1
1005715756	AT1G75650.1
1005715757	AT5G50915.2
1005715758	AT5G50950.2
1005715759	AT5G50995.1
1005715760	AT5G51055.1
1005715761	AT5G50200.3
1005715762	AT5G50200.2
1005715763	AT5G49525.1
1005715764	AT5G50805.1
1005715765	AT5G49435.1
1005715766	AT5G67030.2
1005715767	AT5G43560.2
1005715768	AT5G43535.1
1005715769	AT5G45280.2
1005715770	AT5G45340.2
1005715771	AT5G67580.2
1005715772	AT5G44310.2
1005715773	AT5G44283.1
1005715774	AT5G44375.1
1005715775	AT5G44286.1
1005715776	AT5G36170.3
1005715777	AT5G36170.2
1005715778	AT5G13890.2
1005715779	AT5G13890.3
1005715780	AT5G13980.2
1005715781	AT5G13845.1
1005715782	AT5G14035.1
1005715783	AT5G61770.2
1005715784	AT5G61150.2
1005715785	AT5G61250.2
1005715786	AT5G10710.2
1005715787	AT5G50580.2
1005715788	AT5G50570.2
1005715789	AT5G42900.2
1005715790	AT5G55000.2
1005715791	AT5G54865.1
1005715792	AT5G07680.2
1005715793	AT5G07625.1
1005715794	AT5G07675.1
1005715795	AT5G41700.4
1005715796	AT5G41700.3
1005715797	AT5G41670.2
1005715798	AT5G41675.1
1005715799	AT5G41605.1
1005715800	AT5G63620.2
1005715801	AT5G47820.2
1005715802	AT5G47720.2
1005715803	AT5G56365.1
1005715804	AT5G58330.2
1005715805	AT5G58320.2
1005715806	AT5G46160.2
1005715807	AT5G46150.2
1005715808	AT5G46110.2
1005715809	AT5G46105.1
1005715810	AT5G18005.1
1005715811	AT5G18015.1
1005715812	AT5G18085.1
1005715813	AT5G55100.2
1005715814	AT5G55132.1
1005715815	AT5G56150.2
1005715816	AT5G56190.2
1005715817	AT5G63190.2
1005715818	AT5G63090.4
1005715819	AT5G63090.3
1005715820	AT5G63090.2
1005715821	AT5G55630.2
1005715822	AT5G22770.3
1005715823	AT5G22770.2
1005715824	AT5G22650.2
1005715825	AT5G54250.2
1005715826	AT5G54375.1
1005715827	AT5G54365.1
1005715828	AT5G48000.3
1005715829	AT5G48000.2
1005715830	AT5G03775.1
1005715831	AT5G41100.2
1005715832	AT5G41040.2
1005715833	AT5G61410.2
1005715834	AT5G61310.2
1005715835	AT5G61420.2
1005715836	AT5G61445.1
1005715837	AT5G61345.1
1005715838	AT5G61455.1
1005715839	AT5G51410.2
1005715840	AT5G51460.2
1005715841	AT5G53160.2
1005715842	AT5G53120.3
1005715843	AT5G53120.2
1005715844	AT5G63870.3
1005715845	AT5G63870.2
1005715846	AT5G06440.2
1005715847	AT5G06420.2
1005715848	AT5G64200.2
1005715849	AT5G40840.2
1005715850	AT5G56975.1
1005715851	AT5G48230.2
1005715852	AT5G39660.2
1005715853	AT5G56745.1
1005715854	AT5G42020.2
1005715855	AT5G35605.1
1005715856	AT5G48400.2
1005715857	AT5G48465.1
1005715859	AT5G05657.1
1005715860	AT5G05795.1
1005715861	AT5G51910.2
1005715862	AT5G54080.2
1005715863	AT5G54075.1
1005715864	AT5G23210.2
1005715865	AT5G39785.2
1005715866	AT5G17310.2
1005715867	AT5G63440.2
1005715868	AT5G36925.1
1005715869	AT5G44120.3
1005715870	AT5G44120.2
1005715871	AT5G40945.1
1005715872	AT5G59880.2
1005715873	AT5G59950.2
1005715874	AT5G59945.1
1005715875	AT5G65495.1
1005715876	AT5G65430.2
1005715877	AT5G53045.1
1005715878	AT5G59210.2
1005715879	AT5G59160.2
1005715880	AT5G53620.2
1005715881	AT5G53490.2
1005715882	AT5G40580.2
1005715883	AT5G40545.1
1005715884	AT5G47455.2
1005715885	AT5G47455.3
1005715886	AT5G47455.4
1005715887	AT5G47620.2
1005715888	AT5G37380.2
1005715889	AT5G37370.2
1005715890	AT5G37350.2
1005715891	AT5G43270.2
1005715892	AT5G05610.2
1005715893	AT5G05550.2
1005715894	AT5G24320.2
1005715895	AT5G24290.2
1005715896	AT5G37510.2
1005715897	AT5G06839.1
1005715898	AT5G06685.1
1005715899	AT5G46430.2
1005715900	AT5G46250.2
1005715901	AT5G46325.1
1005715902	AT5G46315.1
1005715903	AT5G40395.1
1005715904	AT5G62890.2
1005715905	AT5G43740.2
1005715906	AT5G58540.2
1005715907	AT5G58495.1
1005715908	AT5G16290.2
1005715909	AT5G16450.2
1005715910	AT5G16510.2
1005715911	AT5G16375.1
1005715912	AT5G47435.2
1005715913	AT5G47445.1
1005715914	AT5G23720.2
1005715915	AT5G23665.1
1005715916	AT5G65210.2
1005715917	AT5G45745.1
1005715918	AT5G45715.1
1005715919	AT5G54600.2
1005715920	AT5G54650.2
1005715921	AT5G18240.2
1005715922	AT5G57700.2
1005715923	AT5G22860.2
1005715924	AT5G57450.2
1005715925	AT5G52040.2
1005715926	AT5G64240.2
1005715927	AT5G64250.2
1005715928	AT5G64360.3
1005715929	AT5G64360.2
1005715930	AT5G60980.2
1005715931	AT5G61020.2
1005715932	AT5G60963.1
1005715933	AT5G60966.1
1005715934	AT5G66675.1
1005715935	AT5G55550.2
1005715936	AT5G55505.1
1005715937	AT5G62000.2
1005715938	AT5G62090.2
1005715939	AT5G62100.2
1005715940	AT5G62165.2
1005715941	AT5G59780.2
1005715942	AT5G59780.3
1005715943	AT5G57930.2
1005715944	AT5G57940.2
1005715945	AT5G57860.3
1005715946	AT5G57860.2
1005715947	AT5G57870.2
1005715948	AT5G57885.1
1005715949	AT5G64680.2
1005715950	AT5G64560.2
1005715951	AT5G66930.2
1005715952	AT5G41750.2
1005715953	AT5G60580.3
1005715954	AT5G60580.2
1005715955	AT5G60600.2
1005715956	AT5G04940.2
1005715957	AT5G04830.2
1005715958	AT5G57110.2
1005715959	AT5G57180.2
1005715960	AT5G39535.1
1005715961	AT5G60640.2
1005715962	AT5G17710.2
1005715963	AT5G17760.2
1005715964	AT5G51230.2
1005715965	AT5G51180.2
1005715966	AT5G51300.2
1005715967	AT5G22460.2
1005715968	AT5G22315.1
1005715969	AT5G43470.2
1005715970	AT5G43380.2
1005715971	AT5G43455.1
1005715972	AT5G55920.1
1005715973	AT5G38155.1
1005715974	AT5G13800.2
1005715975	AT5G38380.2
1005715976	AT5G64940.2
1005715977	AT5G65010.2
1005715978	AT5G39895.1
1005715979	AT5G09975.1
1005715980	AT5G23090.2
1005715981	AT5G23090.3
1005715982	AT5G55970.2
1005715983	AT5G58595.1
1005715984	AT5G17410.2
1005715985	AT5G21125.1
1005715986	AT5G01365.1
1005715987	AT5G64520.2
1005715988	AT5G64460.2
1005715989	AT5G64470.2
1005715990	AT5G25475.2
1005715991	AT5G25470.2
1005715992	AT5G25625.1
1005715993	AT5G25585.1
1005715994	AT5G14550.2
1005715996	AT5G14660.2
1005715997	AT5G19015.1
1005715998	AT5G19090.2
1005715999	AT5G19095.1
1005716000	AT5G26180.2
1005716001	AT5G04430.2
1005716002	AT5G18620.2
1005716003	AT5G18630.2
1005716004	AT5G18755.1
1005716005	AT5G02470.2
1005716006	AT5G02470.3
1005716007	AT5G02290.2
1005716008	AT5G02435.1
1005716009	AT5G02385.1
1005716010	AT5G04800.2
1005716011	AT5G27715.1
1005716012	AT5G20730.2
1005716013	AT5G20730.3
1005716014	AT5G20720.2
1005716015	AT5G26000.2
1005716016	AT5G25980.2
1005716017	AT5G26040.2
1005716018	AT5G15460.2
1005716019	AT5G15500.2
1005716020	AT5G15610.2
1005716021	AT5G16150.2
1005716022	AT5G08160.2
1005716023	AT5G08141.1
1005716024	AT5G08139.1
1005716025	AT5G08075.1
1005716026	AT5G02505.1
1005716027	AT5G02725.1
1005716028	AT5G02615.1
1005716029	AT5G34412.1
1005716030	AT5G34394.1
1005716031	AT5G34376.1
1005716032	AT5G34431.1
1005716033	AT5G35207.1
1005716034	AT5G35210.2
1005716035	AT5G29560.1
1005716037	AT5G07135.1
1005716038	AT5G18590.2
1005716039	AT5G07370.2
1005716040	AT5G07370.3
1005716041	AT5G07540.2
1005716042	AT5G07315.1
1005716043	AT5G09270.2
1005716044	AT5G09240.2
1005716045	AT5G09230.4
1005716046	AT5G09230.2
1005716047	AT5G09230.3
1005716048	AT5G12840.2
1005716049	AT5G34940.3
1005716050	AT5G34940.2
1005716051	AT5G36290.2
1005716052	AT5G13290.2
1005716053	AT5G13225.1
1005716054	AT5G24520.2
1005716055	AT5G24520.3
1005716056	AT5G10235.1
1005716057	AT5G28770.2
1005716058	AT5G23405.2
1005716059	AT5G30495.2
1005716060	AT5G52530.2
1005716061	AT5G09370.2
1005716062	AT5G09345.1
1005716063	AT5G11020.1
1005716064	AT5G11010.2
1005716065	AT5G22050.2
1005716066	AT5G22030.2
1005716067	AT5G22000.2
1005716068	AT5G22000.3
1005716069	AT5G22220.2
1005716070	AT5G13500.2
1005716071	AT5G13650.2
1005716073	AT5G02230.2
1005716074	AT5G02020.2
1005716075	AT5G02040.2
1005716076	AT5G02025.1
1005716077	AT5G26692.1
1005716078	AT5G26594.1
1005716079	AT5G26618.1
1005716080	AT5G26642.1
1005716081	AT5G26667.1
1005716082	AT5G26667.2
1005716083	AT5G26717.1
1005716084	AT5G31963.1
1005716085	AT5G31981.1
1005716086	AT5G31838.1
1005716087	AT5G31999.1
1005716088	AT5G31821.1
1005716089	AT5G31891.1
1005716090	AT5G31927.1
1005716091	AT5G31873.1
1005716092	AT5G31855.1
1005716093	AT5G31909.1
1005716094	AT5G31945.1
1005716095	AT5G32017.1
1005716096	AT5G14850.2
1005792868	AT5G46780.2
1005792870	AT5G53450.2
1005792871	AT5G53487.1
1006227800	AT1G17590.2
1006227801	AT1G67850.2
1006227802	AT1G19140.2
1006227803	AT1G71696.2
1006227804	AT1G18470.2
1006227805	AT1G03310.2
1006227806	AT1G62250.2
1006227807	AT1G54310.2
1006227808	AT1G54360.2
1006227809	AT1G59830.2
1006227810	AT1G63660.2
1006227811	AT1G29120.2
1006227812	AT1G76710.2
1006227813	AT1G80570.3
1006227814	AT1G32700.2
1006227815	AT1G14180.2
1006227816	AT2G36670.2
1006227817	AT2G37570.2
1006227818	AT2G07790.1
1006227819	AT2G11166.1
1006227820	AT2G14405.1
1006227821	AT2G14260.2
1006227822	AT2G35660.2
1006227823	AT3G30803.1
1006227824	AT3G46980.2
1006227825	AT3G61710.2
1006227826	AT3G46385.1
1006227827	AT3G07425.1
1006227828	AT3G51040.2
1006227829	AT3G55850.2
1006227830	AT3G09162.1
1006227831	AT3G04580.2
1006227832	AT3G42726.1
1006227833	AT3G09830.2
1006227834	AT3G31993.1
1006227835	AT3G14110.2
1006227837	AT3G29270.2
1006227838	AT3G28130.2
1006227839	AT3G54320.2
1006227840	AT3G60935.1
1006227841	AT3G53232.1
1006227842	AT3G43356.1
1006227843	AT3G43425.1
1006227844	AT3G60410.2
1006227845	AT3G60590.3
1006227846	AT3G60540.2
1006227847	AT4G27050.2
1006227848	AT4G29210.2
1006227849	AT4G19910.1
1006227850	AT4G19925.1
1006227851	AT4G29160.2
1006227852	AT4G25315.1
1006227853	AT4G28300.2
1006227854	AT4G32900.2
1006227855	AT4G18740.2
1006227856	AT4G31020.2
1006227857	AT4G31240.2
1006227858	AT4G20365.1
1006227859	AT4G02725.1
1006227860	AT4G04692.2
1006227861	AT4G05502.1
1006227862	AT4G04190.2
1006227863	AT4G02260.3
1006227864	AT4G09316.1
1006227865	AT4G08652.1
1006227866	AT4G11655.1
1006227867	AT4G03824.1
1006227868	AT5G12085.1
1006227869	AT5G32430.2
1006227870	AT5G18475.1
1006227871	AT5G28350.2
1006227872	AT5G26740.2
1006227873	AT5G36685.1
1006227874	AT5G29031.1
1006227875	AT5G01715.1
1006227876	AT5G01520.2
